Time,Heading_Angle,Flight_Path_Angle,Radial_Distance,Longitude,Latitude,Lift,Bank_Angle,LOS_Distance_Lateral,Altitude_Error,Delta_V_Lateral,LOS_Angle_Lateral,LOS_Angle_Longitudnal,Reaction_Jet_Lateral,Reaction_Jet_Longitudnal
400,334.936,-0.0779573,6.38138e+06,-84.2942,52.7478,28.1463,-70.2968,679224,382.251,-18.2473,328.283,-0.0322447,0,0
401,333.844,-0.0780954,6.38138e+06,-84.3031,52.7591,28.1927,-70.3305,676863,380.344,-10.8238,328.282,-0.0321957,0,0
402,332.75,-0.0782333,6.38138e+06,-84.3125,52.7704,28.2394,-70.3644,674491,378.434,6.29895,328.283,-0.0321467,0,0
403,331.654,-0.078371,6.38138e+06,-84.3222,52.7815,28.2862,70.3982,672126,376.521,36.9502,328.286,-0.0320968,0,0
404,332.737,-0.0785085,6.38137e+06,-84.3318,52.7926,28.3333,70.4321,669751,374.604,31.257,328.288,-0.0320466,0,0
405,333.822,-0.0786458,6.38137e+06,-84.3412,52.8038,28.3804,70.4659,667388,372.684,15.6148,328.29,-0.0319952,0,0
406,334.909,-0.0787829,6.38137e+06,-84.3502,52.8151,28.4278,-70.4997,665018,370.761,-13.3814,328.289,-0.0319436,0,0
407,333.806,-0.0789197,6.38137e+06,-84.3592,52.8265,28.4753,-70.5336,662649,368.834,-12.5974,328.288,-0.0318912,0,0
408,332.699,-0.0790563,6.38137e+06,-84.3686,52.8377,28.5229,70.5674,660285,366.904,18.1515,328.289,-0.0318379,0,0
409,333.793,-0.0791927,6.38136e+06,-84.3779,52.8489,28.5708,70.6012,657913,364.971,12.388,328.29,-0.0317843,0,0
410,334.888,-0.0793289,6.38136e+06,-84.3869,52.8603,28.6188,-70.6351,655543,363.034,-10.1891,328.289,-0.0317299,0,0
411,333.776,-0.0794648,6.38136e+06,-84.396,52.8716,28.6669,-70.6688,653182,361.094,-2.76241,328.289,-0.0316744,0,0
412,332.662,-0.0796005,6.38136e+06,-84.4053,52.8828,28.7152,70.7027,650813,359.151,10.1759,328.29,-0.0316187,0,0
413,333.763,-0.079736,6.38136e+06,-84.4147,52.894,28.7639,70.7366,648440,357.204,15.827,328.291,-0.0315623,0,0
414,334.867,-0.0798712,6.38136e+06,-84.4238,52.9054,28.8124,70.7703,646080,355.254,-0.339446,328.291,-0.0315047,0,0
415,335.974,-0.0800061,6.38135e+06,-84.4324,52.9168,28.8612,-70.8041,643716,353.301,-34.61,328.288,-0.0314465,0,0
416,334.851,-0.0801408,6.38135e+06,-84.4411,52.9282,28.9102,-70.8379,641349,351.344,-29.1188,328.286,-0.0313878,0,0
417,333.727,-0.0802753,6.38135e+06,-84.4502,52.9395,28.9593,-70.8716,638988,349.385,1.94553,328.286,-0.0313281,0,0
418,332.599,-0.0804095,6.38135e+06,-84.4596,52.9508,29.0087,70.9054,636619,347.421,15.2521,328.287,-0.031268,0,0
419,333.714,-0.0805434,6.38135e+06,-84.469,52.962,29.0583,70.9393,634250,345.455,16.123,328.289,-0.0312071,0,0
420,334.831,-0.0806771,6.38134e+06,-84.4781,52.9733,29.1081,70.9731,631880,343.485,-2.18912,328.288,-0.0311456,0,0
421,335.95,-0.0808106,6.38134e+06,-84.4868,52.9847,29.1578,-71.0068,629526,341.512,-23.5942,328.286,-0.0310825,0,0
422,334.814,-0.0809437,6.38134e+06,-84.4954,52.9962,29.2079,-71.0406,627159,339.536,-24.6535,328.284,-0.0310192,0,0
423,333.677,-0.0810766,6.38134e+06,-84.5045,53.0075,29.2582,-71.0744,624792,337.557,-4.65852,328.284,-0.0309552,0,0
424,332.536,-0.0812092,6.38134e+06,-84.514,53.0187,29.3087,71.1082,622423,335.574,20.3994,328.285,-0.0308905,0,0
425,333.664,-0.0813415,6.38133e+06,-84.5234,53.0299,29.3594,71.1421,620053,333.588,21.2947,328.287,-0.0308251,0,0
426,334.794,-0.0814736,6.38133e+06,-84.5325,53.0412,29.4101,71.1758,617696,331.599,4.42659,328.288,-0.0307582,0,0
427,335.926,-0.0816053,6.38133e+06,-84.5412,53.0526,29.4611,-71.2096,615329,329.607,-20.8488,328.286,-0.030691,0,0
428,334.777,-0.0817368,6.38133e+06,-84.55,53.0641,29.5122,-71.2434,612965,327.611,-24.9382,328.284,-0.0306228,0,0
429,333.627,-0.081868,6.38133e+06,-84.5591,53.0754,29.5636,-71.2772,610598,325.612,0.22862,328.284,-0.030554,0,0
430,332.473,-0.0819989,6.38132e+06,-84.5685,53.0866,29.6153,71.311,608229,323.61,25.6654,328.286,-0.0304844,0,0
431,333.614,-0.0821294,6.38132e+06,-84.578,53.0978,29.6671,71.3449,605859,321.605,26.5863,328.289,-0.030414,0,0
432,334.757,-0.0822597,6.38132e+06,-84.5872,53.1091,29.7191,71.3787,603493,319.597,2.79913,328.289,-0.0303426,0,0
433,335.902,-0.0823897,6.38132e+06,-84.5959,53.1205,29.7711,-71.4124,601132,317.585,-25.9171,328.286,-0.03027,0,0
434,334.74,-0.0825194,6.38132e+06,-84.6046,53.132,29.8234,-71.4462,598769,315.57,-20.3602,328.284,-0.0301967,0,0
435,333.576,-0.0826487,6.38131e+06,-84.6138,53.1433,29.876,-71.48,596402,313.552,5.18795,328.285,-0.0301227,0,0
436,332.409,-0.0827778,6.38131e+06,-84.6233,53.1545,29.9288,71.5138,594032,311.531,31.0127,328.288,-0.0300479,0,0
437,333.563,-0.0829065,6.38131e+06,-84.6328,53.1657,29.9818,71.5477,591663,309.507,31.9608,328.291,-0.0299722,0,0
438,334.72,-0.0830349,6.38131e+06,-84.642,53.177,30.0349,71.5814,589299,307.48,2.98548,328.291,-0.0298953,0,0
439,335.879,-0.0831629,6.38131e+06,-84.6507,53.1884,30.0882,-71.6152,586935,305.449,-16.4075,328.29,-0.0298175,0,0
440,334.703,-0.0832907,6.3813e+06,-84.6595,53.1998,30.1416,-71.6489,584575,303.416,-20.5008,328.288,-0.0297386,0,0
441,333.525,-0.083418,6.3813e+06,-84.6687,53.2111,30.1953,71.6827,582208,301.379,10.2691,328.289,-0.029659,0,0
442,334.691,-0.0835451,6.3813e+06,-84.6778,53.2224,30.2493,71.7166,579841,299.339,11.1129,328.29,-0.0295786,0,0
443,335.859,-0.0836718,6.3813e+06,-84.6866,53.2339,30.3033,-71.7503,577481,297.296,-18.1985,328.288,-0.0294968,0,0
444,334.675,-0.0837981,6.3813e+06,-84.6954,53.2453,30.3575,-71.784,575120,295.25,-17.4488,328.286,-0.029414,0,0
445,333.487,-0.0839241,6.38129e+06,-84.7046,53.2566,30.4121,71.8178,572753,293.201,13.5932,328.288,-0.0293306,0,0
446,334.662,-0.0840498,6.38129e+06,-84.7138,53.2679,30.4668,71.8516,570389,291.149,9.59055,328.289,-0.029246,0,0
447,335.84,-0.0841751,6.38129e+06,-84.7226,53.2793,30.5216,-71.8853,568029,289.094,-15.1232,328.287,-0.0291602,0,0
448,334.646,-0.0843,6.38129e+06,-84.7314,53.2907,30.5767,-71.9191,565665,287.035,-9.49274,328.286,-0.0290736,0,0
449,333.449,-0.0844245,6.38128e+06,-84.7406,53.302,30.6321,71.9528,563301,284.974,12.1131,328.287,-0.0289859,0,0
450,334.633,-0.0845487,6.38128e+06,-84.7498,53.3133,30.6876,71.9866,560938,282.909,12.9666,328.289,-0.0288972,0,0
451,335.821,-0.0846725,6.38128e+06,-84.7586,53.3247,30.7435,-72.0205,558568,280.842,-18.5015,328.287,-0.0288077,0,0
452,334.617,-0.0847959,6.38128e+06,-84.7674,53.3361,30.7994,-72.0542,556207,278.772,-11.2328,328.286,-0.0287167,0,0
453,333.41,-0.0849189,6.38128e+06,-84.7766,53.3474,30.8556,72.0879,553844,276.698,15.4914,328.287,-0.0286248,0,0
454,334.604,-0.0850415,6.38127e+06,-84.7859,53.3587,30.9121,72.1218,551476,274.622,21.2398,328.289,-0.0285319,0,0
455,335.801,-0.0851637,6.38127e+06,-84.7947,53.3701,30.9685,-72.1554,549119,272.542,-13.6914,328.288,-0.0284374,0,0
456,334.588,-0.0852855,6.38127e+06,-84.8036,53.3816,31.0255,-72.1893,546749,270.46,-14.5407,328.286,-0.0283424,0,0
457,333.371,-0.0854069,6.38127e+06,-84.8128,53.3929,31.0826,72.2231,544385,268.374,18.9371,328.288,-0.028246,0,0
458,334.575,-0.0855279,6.38127e+06,-84.822,53.4041,31.1399,72.2568,542021,266.286,19.8263,328.291,-0.0281485,0,0
459,335.782,-0.0856485,6.38126e+06,-84.8309,53.4156,31.1973,72.2906,539661,264.195,-5.61726,328.29,-0.0280496,0,0
460,336.992,-0.0857686,6.38126e+06,-84.8394,53.4271,31.2551,-72.3244,537295,262.1,-37.6487,328.286,-0.0279497,0,0
461,335.766,-0.0858883,6.38126e+06,-84.8478,53.4386,31.3129,-72.358,534938,260.003,-30.5138,328.283,-0.0278483,0,0
462,334.538,-0.0860076,6.38126e+06,-84.8567,53.45,31.3709,-72.3917,532581,257.903,-8.29668,328.282,-0.0277456,0,0
463,333.306,-0.0861265,6.38126e+06,-84.866,53.4613,31.4293,72.4255,530217,255.8,24.0001,328.284,-0.027642,0,0
464,334.525,-0.0862449,6.38125e+06,-84.8752,53.4726,31.4882,72.4594,527843,253.694,18.4394,328.286,-0.0275377,0,0
465,335.747,-0.0863628,6.38125e+06,-84.8841,53.484,31.5469,72.4931,525486,251.585,-5.82624,328.286,-0.0274313,0,0
466,336.971,-0.0864803,6.38125e+06,-84.8926,53.4955,31.6058,-72.5267,523129,249.474,-26.8775,328.283,-0.0273236,0,0
467,335.731,-0.0865974,6.38125e+06,-84.9011,53.507,31.6651,-72.5605,520766,247.359,-37.5567,328.279,-0.027215,0,0
468,334.487,-0.0867139,6.38125e+06,-84.91,53.5184,31.7246,-72.5942,518406,245.242,1.30028,328.279,-0.0271049,0,0
469,333.241,-0.08683,6.38124e+06,-84.9193,53.5297,31.7845,72.6281,516036,243.122,17.7969,328.281,-0.0269939,0,0
470,334.475,-0.0869457,6.38124e+06,-84.9286,53.541,31.8445,72.6618,513675,240.999,25.1559,328.284,-0.0268812,0,0
471,335.712,-0.0870608,6.38124e+06,-84.9375,53.5524,31.9047,72.6955,511314,238.873,3.83272,328.284,-0.0267671,0,0
472,336.951,-0.0871754,6.38124e+06,-84.946,53.5639,31.9652,-72.7293,508951,236.744,-33.8473,328.28,-0.0266517,0,0
473,335.695,-0.0872896,6.38123e+06,-84.9545,53.5754,32.0257,-72.7629,506598,234.612,-26.7328,328.277,-0.0265345,0,0
474,334.436,-0.0874033,6.38123e+06,-84.9634,53.5868,32.0868,-72.7968,504227,232.478,-0.320857,328.277,-0.0264167,0,0
475,333.174,-0.0875164,6.38123e+06,-84.9728,53.5981,32.148,72.8305,501867,230.341,29.5018,328.28,-0.026297,0,0
476,334.424,-0.087629,6.38123e+06,-84.9821,53.6094,9.56167,5.92758,499496,228.201,24.0094,328.283,-0.0261763,0,0
477,334.457,-0.0869045,6.38123e+06,-84.9913,53.6207,9.54096,4.56716,497137,226.069,17.1616,328.285,-0.0260548,0,0
478,334.481,-0.086175,6.38122e+06,-85.0004,53.632,9.54139,4.60883,494778,223.954,17.2873,328.287,-0.0259342,0,0
479,334.505,-0.0854507,6.38122e+06,-85.0095,53.6434,9.52666,3.35524,492410,221.858,11.0779,328.288,-0.0258149,0,0
480,334.52,-0.0847348,6.38122e+06,-85.0187,53.6547,9.54301,4.7478,490050,219.778,17.8021,328.291,-0.0256961,0,0
481,334.545,-0.0840215,6.38122e+06,-85.0278,53.6661,9.52785,3.50157,487682,217.717,11.682,328.292,-0.0255786,0,0
482,334.562,-0.0833164,6.38122e+06,-85.0369,53.6774,9.52843,3.57014,485314,215.672,11.9561,328.293,-0.0254621,0,0
483,334.579,-0.0826167,6.38121e+06,-85.046,53.6888,9.54615,4.99631,482955,213.645,18.7423,328.296,-0.025346,0,0
484,334.605,-0.0819195,6.38121e+06,-85.0551,53.7001,9.52985,3.72934,480587,211.635,12.6021,328.297,-0.0252312,0,0
485,334.623,-0.0812305,6.38121e+06,-85.0642,53.7115,9.5341,4.10542,478232,209.642,14.3267,328.299,-0.0251167,0,0
486,334.644,-0.0805429,6.38121e+06,-85.0733,53.7229,9.53118,3.87294,475864,207.665,13.1588,328.3,-0.0250037,0,0
487,334.663,-0.0798646,6.38121e+06,-85.0824,53.7342,9.55037,5.31205,473505,205.705,19.8706,328.303,-0.0248911,0,0
488,334.692,-0.0791887,6.3812e+06,-85.0915,53.7456,9.52187,2.95885,471140,203.762,8.76266,328.304,-0.0247797,0,0
489,334.705,-0.07852,6.3812e+06,-85.1006,53.7569,9.53326,4.08608,468773,201.835,13.9587,328.306,-0.0246693,0,0
490,334.725,-0.0778576,6.3812e+06,-85.1097,53.7683,9.55393,5.56118,466414,199.925,20.7355,328.308,-0.0245594,0,0
491,334.756,-0.0771975,6.3812e+06,-85.1188,53.7797,9.52336,3.16889,464050,198.031,9.60136,328.309,-0.0244506,0,0
492,334.77,-0.0765446,6.3812e+06,-85.1278,53.7911,9.53559,4.30856,461682,196.152,14.7727,328.311,-0.0243429,0,0
493,334.792,-0.0758979,6.38119e+06,-85.1369,53.8024,9.54092,4.71661,459327,194.29,16.5623,328.313,-0.0242354,0,0
494,334.817,-0.0752525,6.38119e+06,-85.146,53.8138,9.53739,4.46981,456960,192.443,15.3576,328.315,-0.0241294,0,0
495,334.84,-0.0746163,6.38119e+06,-85.155,53.8252,9.52543,3.43853,454596,190.612,10.6268,328.316,-0.0240241,0,0
496,334.856,-0.0739842,6.38119e+06,-85.1641,53.8366,9.54363,4.9362,452241,188.797,17.2993,328.319,-0.0239192,0,0
497,334.882,-0.0733543,6.38119e+06,-85.1731,53.8479,9.54011,4.70208,449874,186.997,16.1631,328.321,-0.0238158,0,0
498,334.907,-0.0727337,6.38119e+06,-85.1822,53.8593,9.52721,3.6482,447510,185.212,11.3969,328.322,-0.0237131,0,0
499,334.924,-0.072117,6.38118e+06,-85.1912,53.8707,9.52787,3.72091,445147,183.442,11.6586,328.324,-0.0236112,0,0
500,334.942,-0.0715055,6.38118e+06,-85.2002,53.8821,9.54791,5.2585,442792,181.687,18.3648,328.326,-0.0235097,0,0
501,334.971,-0.0708962,6.38118e+06,-85.2093,53.8935,9.5294,3.88241,440428,179.948,12.2445,328.328,-0.0234096,0,0
502,334.99,-0.070295,6.38118e+06,-85.2183,53.9049,9.52998,3.94476,438065,178.223,12.451,328.329,-0.0233103,0,0
503,335.01,-0.0696988,6.38118e+06,-85.2273,53.9163,9.54622,5.17829,435698,176.512,17.7272,328.332,-0.023212,0,0
504,335.038,-0.0691088,6.38117e+06,-85.2363,53.9277,9.55244,5.57653,433344,174.816,19.3539,328.334,-0.0231139,0,0
505,335.068,-0.0685198,6.38117e+06,-85.2453,53.9391,9.53198,4.14606,430981,173.135,13.1178,328.336,-0.0230171,0,0
506,335.089,-0.0679388,6.38117e+06,-85.2543,53.9505,9.53254,4.20188,428617,171.468,13.2849,328.338,-0.0229211,0,0
507,335.111,-0.0673628,6.38117e+06,-85.2633,53.9619,9.5208,3.10597,426258,169.815,8.58063,328.339,-0.0228258,0,0
508,335.124,-0.0667907,6.38117e+06,-85.2723,53.9733,9.53449,4.37781,423895,168.176,13.8809,328.341,-0.0227315,0,0
509,335.147,-0.0662247,6.38117e+06,-85.2813,53.9847,9.53565,4.47747,421532,166.551,14.2226,328.343,-0.0226381,0,0
510,335.17,-0.0656637,6.38116e+06,-85.2903,53.9961,9.53653,4.55373,419169,164.939,14.4623,328.345,-0.0225454,0,0
511,335.194,-0.0651077,6.38116e+06,-85.2993,54.0075,9.56146,6.15287,416815,163.342,21.0242,328.348,-0.0224531,0,0
512,335.228,-0.0645536,6.38116e+06,-85.3082,54.0189,9.52365,3.46774,414455,161.758,9.83821,328.349,-0.0223619,0,0
513,335.245,-0.0640063,6.38116e+06,-85.3172,54.0303,9.53866,4.73798,412093,160.187,14.9791,328.351,-0.0222718,0,0
514,335.27,-0.0634651,6.38116e+06,-85.3261,54.0417,9.53983,4.83064,409730,158.63,15.2728,328.353,-0.0221824,0,0
515,335.295,-0.0629287,6.38116e+06,-85.3351,54.0531,9.52534,3.66521,407371,157.085,10.4725,328.355,-0.0220937,0,0
516,335.313,-0.0623961,6.38116e+06,-85.3441,54.0646,9.54175,4.98179,405008,155.554,15.7087,328.357,-0.022006,0,0
517,335.34,-0.0618695,6.38115e+06,-85.353,54.076,9.5268,3.8213,402649,154.036,10.9776,328.358,-0.0219189,0,0
518,335.359,-0.0613467,6.38115e+06,-85.3619,54.0874,9.54399,5.14959,400287,152.531,16.1973,328.361,-0.0218328,0,0
519,335.386,-0.0608298,6.38115e+06,-85.3709,54.0988,9.52825,3.97038,397928,151.038,11.441,328.362,-0.0217473,0,0
520,335.406,-0.0603165,6.38115e+06,-85.3798,54.1103,9.54621,5.31039,395566,149.558,16.6432,328.365,-0.0216627,0,0
521,335.435,-0.0598092,6.38115e+06,-85.3887,54.1217,9.52968,4.11219,393207,148.09,11.8624,328.366,-0.0215788,0,0
522,335.456,-0.0593056,6.38115e+06,-85.3976,54.1331,9.53034,4.17655,390849,146.635,12.0423,328.368,-0.0214957,0,0
523,335.477,-0.0588067,6.38115e+06,-85.4065,54.1446,9.5313,4.26445,388490,145.192,12.3101,328.37,-0.0214134,0,0
524,335.499,-0.0583126,6.38114e+06,-85.4154,54.156,9.55125,5.65467,386128,143.761,17.5775,328.373,-0.0213321,0,0
525,335.53,-0.0578244,6.38114e+06,-85.4243,54.1674,9.533,4.41713,383770,142.342,12.7468,328.375,-0.0212513,0,0
526,335.553,-0.0573398,6.38114e+06,-85.4332,54.1789,9.53361,4.47323,381411,140.935,12.8827,328.376,-0.0211714,0,0
527,335.576,-0.0568598,6.38114e+06,-85.4421,54.1903,9.53456,4.5543,379053,139.54,13.11,328.378,-0.0210922,0,0
528,335.6,-0.0563846,6.38114e+06,-85.451,54.2018,9.53551,4.63396,376695,138.157,13.3284,328.38,-0.0210138,0,0
529,335.624,-0.055914,6.38114e+06,-85.4599,54.2132,9.53645,4.71169,374337,136.785,13.536,328.383,-0.0209362,0,0
530,335.649,-0.0554481,6.38114e+06,-85.4687,54.2247,9.51785,3.08752,371969,135.424,7.45896,328.384,-0.0208599,0,0
531,335.663,-0.0549899,6.38113e+06,-85.4776,54.2361,9.53868,4.88734,369611,134.075,14.0128,328.386,-0.0207838,0,0
532,335.689,-0.0545333,6.38113e+06,-85.4865,54.2476,9.54011,4.99485,367254,132.737,14.3182,328.388,-0.0207085,0,0
533,335.716,-0.0540812,6.38113e+06,-85.4953,54.259,9.54102,5.06405,364896,131.41,14.4796,328.39,-0.0206339,0,0
534,335.743,-0.0536337,6.38113e+06,-85.5042,54.2705,9.54189,5.13069,362538,130.094,14.6287,328.393,-0.0205601,0,0
535,335.771,-0.0531908,6.38113e+06,-85.513,54.282,9.54276,5.19557,360180,128.789,14.7684,328.395,-0.0204871,0,0
536,335.799,-0.0527525,6.38113e+06,-85.5218,54.2934,9.50964,2.07755,357817,127.494,3.61134,328.396,-0.0204151,0,0
537,335.806,-0.0523206,6.38113e+06,-85.5307,54.3049,9.54521,5.36939,355460,126.211,15.1915,328.398,-0.0203436,0,0
538,335.835,-0.0518914,6.38112e+06,-85.5395,54.3164,9.54714,5.49823,353102,124.937,15.5464,328.401,-0.0202728,0,0
539,335.866,-0.0514666,6.38112e+06,-85.5483,54.3278,9.52764,4.10969,350748,123.675,10.6029,328.402,-0.0202026,0,0
540,335.886,-0.0510451,6.38112e+06,-85.5571,54.3393,9.54906,5.62948,348391,122.422,15.7984,328.405,-0.0201333,0,0
541,335.918,-0.0506292,6.38112e+06,-85.5659,54.3508,9.52487,3.89973,346025,121.18,9.74313,328.407,-0.0200654,0,0
542,335.937,-0.0502211,6.38112e+06,-85.5747,54.3623,9.52985,4.31672,343671,119.948,11.1001,328.408,-0.0199974,0,0
543,335.959,-0.049813,6.38112e+06,-85.5835,54.3737,9.55333,5.90267,341314,118.726,16.4123,328.411,-0.0199303,0,0
544,335.992,-0.0494104,6.38112e+06,-85.5923,54.3852,9.53178,4.48429,338961,117.514,11.5163,328.413,-0.0198638,0,0
545,336.016,-0.0490111,6.38112e+06,-85.6011,54.3967,9.5278,4.18628,336595,116.311,10.4414,328.415,-0.0197987,0,0
546,336.037,-0.0486206,6.38112e+06,-85.6099,54.4082,9.53352,4.63208,334241,115.118,11.8496,328.417,-0.0197336,0,0
547,336.061,-0.0482301,6.38111e+06,-85.6186,54.4197,9.53469,4.72526,331888,113.935,12.0752,328.419,-0.0196693,0,0
548,336.086,-0.0478438,6.38111e+06,-85.6274,54.4312,9.51432,2.9053,329526,112.761,6.04372,328.42,-0.0196062,0,0
549,336.099,-0.0474652,6.38111e+06,-85.6362,54.4427,9.56296,6.47086,327169,111.597,17.5975,328.423,-0.0195435,0,0
550,336.136,-0.0470889,6.38111e+06,-85.6449,54.4542,9.53851,5.01713,324816,110.442,12.7656,328.425,-0.0194813,0,0
551,336.163,-0.0467156,6.38111e+06,-85.6537,54.4657,9.51582,3.11353,322454,109.296,6.5842,328.427,-0.0194204,0,0
552,336.177,-0.0463499,6.38111e+06,-85.6624,54.4772,9.54041,5.15953,320101,108.159,13.036,328.429,-0.0193596,0,0
553,336.205,-0.0459851,6.38111e+06,-85.6711,54.4887,9.51746,3.31116,317739,107.031,7.11218,328.43,-0.0193001,0,0
554,336.22,-0.0456279,6.38111e+06,-85.6799,54.5002,9.54357,5.379,315387,105.911,13.5356,328.433,-0.0192407,0,0
555,336.25,-0.0452716,6.3811e+06,-85.6886,54.5117,9.54524,5.49084,313034,104.801,13.7856,328.435,-0.0191821,0,0
556,336.28,-0.0449195,6.3811e+06,-85.6973,54.5232,9.51947,3.54437,310672,103.699,7.67686,328.437,-0.0191247,0,0
557,336.297,-0.044575,6.3811e+06,-85.706,54.5347,9.54752,5.64399,308320,102.605,14.0514,328.439,-0.0190674,0,0
558,336.328,-0.0442313,6.3811e+06,-85.7147,54.5462,9.52106,3.71533,305958,101.521,8.08189,328.441,-0.0190114,0,0
559,336.347,-0.0438951,6.3811e+06,-85.7234,54.5577,9.55058,5.83841,303606,100.444,14.4282,328.443,-0.0189555,0,0
560,336.379,-0.0435596,6.3811e+06,-85.7321,54.5692,9.52263,3.87593,301245,99.3754,8.44044,328.445,-0.0189009,0,0
561,336.399,-0.0432317,6.3811e+06,-85.7408,54.5807,9.55356,6.02223,298893,98.315,14.7558,328.448,-0.0188463,0,0
562,336.432,-0.0429044,6.3811e+06,-85.7495,54.5923,9.5083,2.29397,296535,97.2627,3.66828,328.449,-0.0187929,0,0
563,336.441,-0.0425834,6.3811e+06,-85.7581,54.6038,9.55704,6.22761,294183,96.2182,15.1286,328.451,-0.0187397,0,0
564,336.476,-0.0422643,6.3811e+06,-85.7668,54.6153,9.52654,4.24145,291822,95.1816,9.24061,328.453,-0.0186878,0,0
565,336.498,-0.0419527,6.38109e+06,-85.7755,54.6268,9.53214,4.67127,289474,94.1527,10.4031,328.455,-0.0186357,0,0
566,336.523,-0.0416403,6.38109e+06,-85.7841,54.6384,9.52832,4.39824,287113,93.1314,9.54105,328.457,-0.0185851,0,0
567,336.546,-0.0413368,6.38109e+06,-85.7928,54.6499,9.5649,6.66572,284762,92.1177,15.8977,328.46,-0.0185346,0,0
568,336.584,-0.0410336,6.38109e+06,-85.8014,54.6614,9.51094,2.73653,282404,91.1113,4.73919,328.461,-0.0184852,0,0
569,336.596,-0.0407368,6.38109e+06,-85.8101,54.673,9.56808,6.83616,280053,90.1123,16.1155,328.465,-0.018436,0,0
570,336.635,-0.0404415,6.38109e+06,-85.8187,54.6845,9.51198,2.88748,277696,89.1206,5.07817,328.466,-0.0183878,0,0
571,336.648,-0.0401526,6.38109e+06,-85.8273,54.696,9.51234,2.94231,275339,88.1359,5.18459,328.467,-0.0183404,0,0
572,336.661,-0.0398675,6.38109e+06,-85.8359,54.7076,9.5763,7.24845,272988,87.1583,16.8399,328.47,-0.0182931,0,0
573,336.703,-0.039584,6.38109e+06,-85.8446,54.7191,9.51437,3.19122,270631,86.1876,5.76635,328.472,-0.0182469,0,0
574,336.718,-0.0393067,6.38109e+06,-85.8532,54.7307,9.54411,5.53461,268284,85.2238,11.9584,328.474,-0.0182007,0,0
575,336.748,-0.0390295,6.38108e+06,-85.8618,54.7422,9.53982,5.27694,265924,84.2667,11.1728,328.477,-0.0181561,0,0
576,336.777,-0.0387614,6.38108e+06,-85.8704,54.7538,9.516,3.39153,263567,83.3163,6.14298,328.478,-0.0181118,0,0
577,336.793,-0.0384956,6.38108e+06,-85.8789,54.7653,9.54906,5.84969,261220,82.3724,12.4682,328.481,-0.0180675,0,0
578,336.826,-0.0382298,6.38108e+06,-85.8875,54.7769,9.51785,3.592,258864,81.4351,6.55022,328.482,-0.0180245,0,0
579,336.844,-0.0379717,6.38108e+06,-85.8961,54.7884,9.51859,3.67117,256507,80.5041,6.69245,328.484,-0.0179821,0,0
580,336.861,-0.0377173,6.38108e+06,-85.9047,54.8,9.55567,6.23966,254161,79.5794,13.1238,328.487,-0.0179397,0,0
581,336.897,-0.0374627,6.38108e+06,-85.9132,54.8116,9.52104,3.91065,251805,78.6609,7.17066,328.488,-0.0178986,0,0
582,336.917,-0.0372158,6.38108e+06,-85.9218,54.8231,9.52169,3.975,249449,77.7485,7.26358,328.49,-0.017858,0,0
583,336.937,-0.0369726,6.38108e+06,-85.9303,54.8347,9.52322,4.11351,247093,76.8421,7.53529,328.492,-0.0178181,0,0
584,336.958,-0.0367331,6.38108e+06,-85.9389,54.8462,9.56506,6.75307,244746,75.9416,13.8987,328.495,-0.0177782,0,0
585,336.997,-0.0364932,6.38108e+06,-85.9474,54.8578,9.52558,4.32043,242390,75.047,7.89328,328.497,-0.0177395,0,0
586,337.019,-0.036261,6.38107e+06,-85.956,54.8694,9.52604,4.36396,240035,74.1581,7.92136,328.499,-0.0177014,0,0
587,337.042,-0.0360324,6.38107e+06,-85.9645,54.881,9.50609,2.3086,237683,73.2749,3.00739,328.499,-0.0176636,0,0
588,337.05,-0.0358059,6.38107e+06,-85.973,54.8925,9.57503,7.25599,235337,72.3972,14.5543,328.503,-0.0176261,0,0
589,337.093,-0.0355803,6.38107e+06,-85.9815,54.9041,9.53142,4.78766,232981,71.5251,8.67278,328.505,-0.0175898,0,0
590,337.119,-0.0353625,6.38107e+06,-85.99,54.9157,9.53162,4.80813,230626,70.6584,8.63338,328.507,-0.0175541,0,0
591,337.144,-0.0351483,6.38107e+06,-85.9985,54.9273,9.50814,2.64313,228274,69.7969,3.6489,328.508,-0.0175187,0,0
