Time,Latitude,Longitude,Heading_Angle,Normal_Acceleration_Command,LOS_Distance_Rate,LOS_Angle,LOS_Angle_Rate,Leading_Angle,Leading_Angle_Target,Target_Overload,Heading_Angle_Target
1,50,-80,0,0,1.48941e+06,328.548,0,0,0,0,0
2,50,-80,328.548,-0.0189682,1.48841e+06,328.546,-0.00253514,0.00253514,-188.108,12.4835,140.437
3,50.0107,-80.0102,328.529,-0.0468474,1.48602e+06,328.535,-0.0102858,-0.00614725,-188.09,8.06628,140.445
4,50.0215,-80.0204,328.482,-0.0461637,1.48362e+06,328.525,-0.0101148,-0.0428799,-188.072,8.06617,140.453
5,50.0322,-80.0307,328.436,-0.0498063,1.48122e+06,328.515,-0.0102441,-0.0787995,-188.049,12.4849,140.466
6,50.0429,-80.0409,328.386,-0.047767,1.47882e+06,328.504,-0.0105155,-0.11809,-188.03,8.0659,140.474
7,50.0536,-80.0512,328.339,-0.0484203,1.47642e+06,328.494,-0.0100341,-0.155823,-188.009,11.7113,140.486
8,50.0643,-80.0615,328.29,-0.0494832,1.47403e+06,328.484,-0.0101626,-0.194081,-187.986,12.4865,140.498
9,50.075,-80.0718,328.241,-0.0462441,1.47164e+06,328.474,-0.0101346,-0.233429,-187.968,8.06546,140.506
10,50.0857,-80.0821,328.194,-0.0461346,1.46924e+06,328.464,-0.0101071,-0.269566,-187.95,8.06535,140.514
11,50.0964,-80.0925,328.148,-0.0460291,1.46685e+06,328.454,-0.0100807,-0.30562,-187.932,8.06524,140.522
12,50.107,-80.1028,328.102,-0.0490527,1.46445e+06,328.444,-0.0100541,-0.341595,-187.909,12.4884,140.535
13,50.1177,-80.1132,328.053,-0.0470174,1.46205e+06,328.434,-0.0103276,-0.38032,-187.891,8.06496,140.543
14,50.1284,-80.1236,328.006,-0.0457011,1.45965e+06,328.424,-0.00999846,-0.417339,-187.873,8.06485,140.551
15,50.1391,-80.134,327.96,-0.0487235,1.45726e+06,328.414,-0.00997114,-0.453069,-187.85,12.4898,140.563
16,50.1497,-80.1444,327.912,-0.0461153,1.45487e+06,328.403,-0.0101018,-0.491691,-187.832,8.06457,140.572
17,50.1604,-80.1548,327.866,-0.0453678,1.45247e+06,328.394,-0.00991486,-0.527891,-187.814,8.06446,140.58
18,50.171,-80.1653,327.82,-0.0521797,1.45007e+06,328.383,-0.0101909,-0.563068,-187.788,16.1285,140.596
19,50.1817,-80.1757,327.768,-0.0451412,1.44767e+06,328.373,-0.00985802,-0.60539,-187.77,8.06412,140.604
20,50.1923,-80.1862,327.723,-0.0456621,1.44528e+06,328.363,-0.00998812,-0.640543,-187.752,8.06401,140.612
21,50.2029,-80.1967,327.677,-0.0480473,1.44288e+06,328.354,-0.00980058,-0.676404,-187.729,12.4928,140.624
22,50.2135,-80.2072,327.629,-0.0466606,1.44048e+06,328.343,-0.0102375,-0.714214,-187.711,8.06373,140.632
23,50.2242,-80.2178,327.583,-0.0446817,1.43809e+06,328.334,-0.00974269,-0.751132,-187.693,8.06361,140.64
24,50.2348,-80.2283,327.538,-0.0483501,1.43569e+06,328.324,-0.00987546,-0.785938,-187.671,12.4942,140.653
25,50.2454,-80.2389,327.49,-0.0463254,1.43329e+06,328.314,-0.0101533,-0.824135,-187.653,8.06333,140.661
26,50.256,-80.2495,327.443,-0.0443347,1.4309e+06,328.304,-0.00965561,-0.860805,-187.635,8.06322,140.669
27,50.2666,-80.26,327.399,-0.0480075,1.4285e+06,328.294,-0.00978901,-0.895351,-187.613,12.4957,140.682
28,50.2772,-80.2707,327.351,-0.0459852,1.4261e+06,328.284,-0.0100679,-0.93329,-187.595,8.06293,140.69
29,50.2878,-80.2813,327.305,-0.0446357,1.42371e+06,328.274,-0.00973045,-0.969545,-187.577,8.06282,140.698
30,50.2983,-80.2919,327.26,-0.0445207,1.42132e+06,328.265,-0.00970159,-1.00448,-187.559,8.0627,140.706
31,50.3089,-80.3026,327.216,-0.0487859,1.41892e+06,328.255,-0.00998247,-1.03902,-187.536,12.4975,140.718
32,50.3195,-80.3132,327.167,-0.0468573,1.41652e+06,328.245,-0.00964327,-1.07816,-187.515,11.689,140.73
33,50.3301,-80.3239,327.12,-0.0441637,1.41413e+06,328.235,-0.00961191,-1.11541,-187.497,8.06225,140.738
34,50.3406,-80.3346,327.076,-0.0484313,1.41173e+06,328.226,-0.00989288,-1.14968,-187.475,12.499,140.751
35,50.3512,-80.3454,327.027,-0.0439249,1.40933e+06,328.216,-0.00955192,-1.18856,-187.457,8.06196,140.759
36,50.3617,-80.3561,326.984,-0.0450496,1.40693e+06,328.206,-0.0098329,-1.22265,-187.44,8.06184,140.767
37,50.3723,-80.3668,326.939,-0.046831,1.40454e+06,328.197,-0.00949195,-1.25821,-187.418,12.5004,140.779
38,50.3828,-80.3776,326.892,-0.0442268,1.40215e+06,328.187,-0.00962691,-1.29541,-187.4,8.06155,140.787
39,50.3933,-80.3884,326.847,-0.0446941,1.39975e+06,328.177,-0.00974355,-1.32989,-187.382,8.06143,140.795
40,50.4039,-80.3992,326.803,-0.0433225,1.39735e+06,328.168,-0.00940058,-1.36519,-187.365,8.06132,140.803
41,50.4144,-80.41,326.759,-0.0482744,1.39496e+06,328.158,-0.00985151,-1.39866,-187.342,12.5022,140.816
42,50.4249,-80.4208,326.711,-0.0430795,1.39256e+06,328.149,-0.0093395,-1.43759,-187.325,8.06102,140.824
43,50.4354,-80.4317,326.668,-0.0448841,1.39016e+06,328.139,-0.00979037,-1.47088,-187.307,8.06091,140.832
44,50.4459,-80.4425,326.623,-0.0459825,1.38777e+06,328.13,-0.00927769,-1.50649,-187.285,12.5036,140.844
45,50.4564,-80.4534,326.577,-0.0446439,1.38537e+06,328.12,-0.00972997,-1.54274,-187.267,8.06061,140.852
46,50.4669,-80.4643,326.533,-0.0432558,1.38298e+06,328.111,-0.00938287,-1.578,-187.25,8.0605,140.861
47,50.4774,-80.4752,326.489,-0.0468765,1.38058e+06,328.101,-0.00950012,-1.61176,-187.228,12.505,140.873
48,50.4879,-80.4861,326.442,-0.0430078,1.37819e+06,328.092,-0.00932051,-1.64931,-187.211,8.0602,140.881
49,50.4984,-80.497,326.399,-0.0467154,1.37579e+06,328.082,-0.00960658,-1.68271,-187.189,11.6741,140.893
50,50.5088,-80.508,326.353,-0.0427552,1.3734e+06,328.073,-0.00925701,-1.72017,-187.172,8.05991,140.901
51,50.5193,-80.5189,326.31,-0.0470568,1.371e+06,328.063,-0.00954379,-1.75338,-187.15,12.507,140.913
52,50.5298,-80.5299,326.263,-0.0424996,1.36861e+06,328.054,-0.00919275,-1.79125,-187.133,8.05961,140.921
53,50.5402,-80.5409,326.22,-0.0436499,1.36621e+06,328.045,-0.00948003,-1.82427,-187.115,8.05949,140.929
54,50.5507,-80.5519,326.177,-0.0454013,1.36382e+06,328.036,-0.009129,-1.85879,-187.094,12.5084,140.942
55,50.5611,-80.563,326.131,-0.0433994,1.36142e+06,328.026,-0.00941703,-1.89477,-187.076,8.05919,140.95
56,50.5715,-80.574,326.088,-0.0432719,1.35902e+06,328.017,-0.00938496,-1.92879,-187.059,8.05908,140.958
57,50.582,-80.5851,326.045,-0.0418585,1.35663e+06,328.008,-0.00903156,-1.96303,-187.042,8.05896,140.966
58,50.5924,-80.5961,326.003,-0.0461791,1.35423e+06,327.998,-0.00932197,-1.99556,-187.02,12.5101,140.979
59,50.6028,-80.6072,325.957,-0.0422937,1.35184e+06,327.989,-0.00913991,-2.0326,-187.003,8.05865,140.987
60,50.6132,-80.6183,325.914,-0.0427614,1.34944e+06,327.98,-0.00925656,-2.06564,-186.985,8.05854,140.995
61,50.6237,-80.6294,325.872,-0.0426354,1.34704e+06,327.971,-0.00922486,-2.09918,-186.968,8.05842,141.003
62,50.6341,-80.6406,325.829,-0.0450674,1.34465e+06,327.962,-0.00904275,-2.13277,-186.946,12.5119,141.015
63,50.6445,-80.6517,325.784,-0.0423753,1.34225e+06,327.953,-0.00915944,-2.16868,-186.929,8.05811,141.023
64,50.6549,-80.6629,325.742,-0.0429439,1.33985e+06,327.943,-0.00930128,-2.20175,-186.912,8.05799,141.031
65,50.6653,-80.674,325.699,-0.0439712,1.33746e+06,327.935,-0.00876771,-2.23593,-186.891,12.5133,141.044
66,50.6756,-80.6852,325.655,-0.0426827,1.33507e+06,327.925,-0.00923557,-2.27066,-186.873,8.05769,141.052
67,50.686,-80.6964,325.612,-0.0418459,1.33267e+06,327.916,-0.00902627,-2.30432,-186.856,8.05757,141.06
68,50.6964,-80.7076,325.57,-0.0411103,1.33028e+06,327.907,-0.00884227,-2.33732,-186.839,8.05745,141.068
69,50.7068,-80.7189,325.529,-0.0454568,1.32788e+06,327.898,-0.0091374,-2.3693,-186.818,12.515,141.081
70,50.7171,-80.7301,325.484,-0.0421588,1.32548e+06,327.889,-0.00910376,-2.40565,-186.8,8.05714,141.089
71,50.7275,-80.7414,325.441,-0.0420223,1.32309e+06,327.88,-0.00906944,-2.43874,-186.783,8.05702,141.097
72,50.7379,-80.7527,325.399,-0.0398575,1.32069e+06,327.872,-0.00852839,-2.47223,-186.767,8.0569,141.105
73,50.7482,-80.764,325.359,-0.0449248,1.3183e+06,327.863,-0.00900295,-2.50309,-186.745,12.5168,141.117
74,50.7585,-80.7753,325.315,-0.0416235,1.3159e+06,327.854,-0.00896908,-2.53904,-186.728,8.05659,141.125
75,50.7689,-80.7866,325.273,-0.0414849,1.3135e+06,327.845,-0.00893424,-2.57173,-186.711,8.05646,141.133
76,50.7792,-80.7979,325.231,-0.0407425,1.31112e+06,327.836,-0.00874853,-2.60447,-186.694,8.05634,141.142
