Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity
3397.000000,1,42.19852,-74.64233,15760.5,-571.5,762.7,-268.5
3398.000000,1,42.19741,-74.64535,15739.6,-571.3,762.3,-269.8
3399.000000,1,42.19630,-74.64837,15718.7,-571,762,-271.2
3400.000000,1,42.19519,-74.65139,15697.8,-570.8,761.7,-272.5
3401.000000,1,42.19408,-74.65441,15676.9,-570.5,761.3,-273.9
3402.000000,1,42.19297,-74.65743,15656,-570.3,761,-275.2
3403.000000,1,42.19186,-74.66045,15635.1,-570,760.6,-276.5
3404.000000,1,42.19075,-74.66346,15614.2,-569.8,760.3,-277.9
3405.000000,1,42.18963,-74.66648,15593.3,-569.5,760,-279.2
3406.000000,1,42.18852,-74.66950,15572.4,-569.2,759.6,-280.6
3407.000000,1,42.18741,-74.67252,15551.5,-569,759.3,-281.9
3408.000000,1,42.18630,-74.67554,15530.6,-568.7,758.9,-283.3
3409.000000,1,42.18519,-74.67855,15509.7,-568.5,758.6,-284.6
3410.000000,1,42.18408,-74.68157,15488.8,-568.2,758.2,-286
3411.000000,1,42.18297,-74.68459,15467.9,-567.9,757.9,-287.3
3412.000000,1,42.18186,-74.68761,15447,-567.7,757.5,-288.7
3413.000000,1,42.18074,-74.69063,15426.1,-567.4,757.1,-290
3414.000000,1,42.17963,-74.69364,15405.2,-567.1,756.8,-291.4
3415.000000,1,42.17852,-74.69666,15384.3,-566.8,756.4,-292.7
3416.000000,1,42.17741,-74.69968,15363.4,-566.6,756.1,-294.1
3417.000000,1,42.17630,-74.70270,15342.5,-566.3,755.7,-295.5
3418.000000,1,42.17519,-74.70571,15321.6,-566,755.3,-296.8
3419.000000,1,42.17407,-74.70873,15300.8,-565.7,755,-298.2
3420.000000,1,42.17296,-74.71175,15279.9,-565.5,754.6,-299.5
3421.000000,1,42.17185,-74.71477,15259,-565.2,754.2,-300.9
3422.000000,1,42.17074,-74.71778,15238.1,-564.9,753.9,-302.2
3423.000000,1,42.16962,-74.72080,15217.2,-564.6,753.5,-303.6
3424.000000,1,42.16851,-74.72382,15196.3,-564.3,753.1,-304.9
3425.000000,1,42.16740,-74.72684,15175.4,-564.1,752.7,-306.3
3426.000000,1,42.16629,-74.72985,15154.5,-563.8,752.4,-307.6
3427.000000,1,42.16517,-74.73287,15133.6,-563.5,752,-309
3428.000000,1,42.16406,-74.73589,15112.7,-563.2,751.6,-310.3
3429.000000,1,42.16295,-74.73891,15091.8,-562.9,751.2,-311.7
3430.000000,1,42.16184,-74.74192,15070.9,-562.6,750.8,-313
3431.000000,1,42.16072,-74.74494,15050,-562.3,750.4,-314.4
3432.000000,1,42.15961,-74.74796,15029.1,-562,750.1,-315.7
3433.000000,1,42.15850,-74.75098,15008.2,-561.8,749.7,-317.1
3434.000000,1,42.15739,-74.75399,14987.3,-561.5,749.3,-318.4
3435.000000,1,42.15627,-74.75701,14966.4,-561.2,748.9,-319.8
3436.000000,1,42.15516,-74.76003,14945.5,-560.9,748.5,-321.1
3437.000000,1,42.15405,-74.76305,14924.6,-560.6,748.1,-322.5
3438.000000,1,42.15293,-74.76606,14903.7,-560.3,747.7,-323.8
3439.000000,1,42.15182,-74.76908,14882.8,-560,747.3,-325.1
3440.000000,1,42.15071,-74.77210,14861.9,-559.7,746.9,-326.5
3441.000000,1,42.14960,-74.77512,14841,-559.4,746.5,-327.8
3442.000000,1,42.14848,-74.77814,14820.2,-559.1,746.1,-329.1
3443.000000,1,42.14737,-74.78115,14799.3,-558.8,745.7,-330.5
3444.000000,1,42.14626,-74.78417,14778.4,-558.5,745.3,-331.8
3445.000000,1,42.14515,-74.78719,14757.5,-558.2,744.9,-333.1
3446.000000,1,42.14403,-74.79021,14736.6,-557.9,744.5,-334.5
3447.000000,1,42.14292,-74.79323,14715.7,-557.6,744.1,-335.8
3448.000000,1,42.14181,-74.79624,14694.8,-557.3,743.7,-337.1
3449.000000,1,42.14069,-74.79926,14673.9,-557,743.3,-338.4
3450.000000,1,42.13958,-74.80228,14653,-556.6,742.9,-339.8
3451.000000,1,42.13847,-74.80530,14632.1,-556.3,742.5,-341.1
3452.000000,1,42.13736,-74.80832,14611.2,-556,742,-342.4
3453.000000,1,42.13624,-74.81134,14590.3,-555.7,741.6,-343.7
3454.000000,1,42.13513,-74.81436,14569.4,-555.4,741.2,-345
3455.000000,1,42.13402,-74.81737,14548.5,-555.1,740.8,-346.3
3456.000000,1,42.13291,-74.82039,14527.6,-554.8,740.4,-347.6
3457.000000,1,42.13180,-74.82341,14506.7,-554.5,740,-349
3458.000000,1,42.13068,-74.82643,14485.8,-554.2,739.5,-350.3
3459.000000,1,42.12957,-74.82945,14464.9,-553.8,739.1,-351.6
3460.000000,1,42.12846,-74.83247,14444,-553.5,738.7,-352.9
3461.000000,1,42.12735,-74.83549,14423.1,-553.2,738.3,-354.1
3462.000000,1,42.12624,-74.83851,14402.2,-552.9,737.9,-355.4
3463.000000,1,42.12512,-74.84153,14381.3,-552.6,737.4,-356.7
3464.000000,1,42.12401,-74.84455,14360.4,-552.3,737,-358
3465.000000,1,42.12290,-74.84757,14339.5,-551.9,736.6,-359.3
3466.000000,1,42.12179,-74.85059,14318.6,-551.6,736.2,-360.6
3467.000000,1,42.12068,-74.85361,14297.7,-551.3,735.7,-361.9
3468.000000,1,42.11957,-74.85663,14276.8,-551,735.3,-363.1
3469.000000,1,42.11846,-74.85965,14255.9,-550.7,734.9,-364.4
3470.000000,1,42.11734,-74.86267,14235,-550.3,734.5,-365.7
3471.000000,1,42.11623,-74.86569,14214.1,-550,734,-366.9
3472.000000,1,42.11512,-74.86871,14193.2,-549.7,733.6,-368.2
3473.000000,1,42.11401,-74.87174,14172.3,-549.4,733.2,-369.5
3474.000000,1,42.11290,-74.87476,14151.4,-549.1,732.8,-370.7
3475.000000,1,42.11179,-74.87778,14130.5,-548.7,732.3,-372
3476.000000,1,42.11068,-74.88080,14109.6,-548.4,731.9,-373.2
3477.000000,1,42.10957,-74.88382,14088.7,-548.1,731.5,-374.4
3478.000000,1,42.10846,-74.88684,14067.8,-547.8,731,-375.7
3479.000000,1,42.10735,-74.88987,14046.9,-547.4,730.6,-376.9
3480.000000,1,42.10624,-74.89289,14026,-547.1,730.2,-378.2
3481.000000,1,42.10513,-74.89591,14005.1,-546.8,729.7,-379.4
3482.000000,1,42.10402,-74.89893,13984.2,-546.5,729.3,-380.6
3483.000000,1,42.10291,-74.90196,13963.3,-546.1,728.9,-381.8
3484.000000,1,42.10180,-74.90498,13942.4,-545.8,728.4,-383
3485.000000,1,42.10070,-74.90800,13921.5,-545.5,728,-384.3
3486.000000,1,42.09959,-74.91103,13900.6,-545.2,727.6,-385.5
3487.000000,1,42.09848,-74.91405,13879.7,-544.8,727.1,-386.7
3488.000000,1,42.09737,-74.91708,13858.8,-544.5,726.7,-387.9
3489.000000,1,42.09626,-74.92010,13837.9,-544.2,726.3,-389.1
3490.000000,1,42.09515,-74.92312,13817,-543.9,725.8,-390.3
3491.000000,1,42.09405,-74.92615,13796.1,-543.5,725.4,-391.5
3492.000000,1,42.09294,-74.92917,13775.1,-543.2,725,-392.6
3493.000000,1,42.09183,-74.93220,13754.2,-542.9,724.5,-393.8
3494.000000,1,42.09072,-74.93522,13733.3,-542.5,724.1,-395
3495.000000,1,42.08962,-74.93825,13712.4,-542.2,723.7,-396.2
3496.000000,1,42.08851,-74.94127,13691.5,-541.9,723.2,-397.4
3497.000000,1,42.08740,-74.94430,13670.6,-541.6,722.8,-398.5
3498.000000,1,42.08629,-74.94733,13649.7,-541.2,722.3,-399.7
3499.000000,1,42.08519,-74.95035,13628.8,-540.9,721.9,-400.9
3500.000000,1,42.08408,-74.95338,13607.9,-540.6,721.5,-402
3501.000000,1,42.08297,-74.95641,13587,-540.2,721,-403.2
3502.000000,1,42.08187,-74.95943,13566.1,-539.9,720.6,-404.4
3503.000000,1,42.08076,-74.96246,13545.2,-539.6,720.1,-405.5
3504.000000,1,42.07966,-74.96549,13524.3,-539.3,719.7,-406.7
3505.000000,1,42.07855,-74.96851,13503.3,-538.9,719.3,-407.8
3506.000000,1,42.07744,-74.97154,13482.4,-538.6,718.8,-409
3507.000000,1,42.07634,-74.97457,13461.5,-538.3,718.4,-410.1
3508.000000,1,42.07523,-74.97760,13440.6,-537.9,717.9,-411.3
3509.000000,1,42.07413,-74.98063,13419.7,-537.6,717.5,-412.4
3510.000000,1,42.07302,-74.98365,13398.8,-537.3,717,-413.5
3511.000000,1,42.07192,-74.98668,13377.9,-536.9,716.6,-414.7
3512.000000,1,42.07081,-74.98971,13357,-536.6,716.2,-415.8
3513.000000,1,42.06971,-74.99274,13336.1,-536.3,715.7,-417
3514.000000,1,42.06861,-74.99577,13315.2,-535.9,715.3,-418.1
3515.000000,1,42.06750,-74.99880,13294.2,-535.6,714.8,-419.2
3516.000000,1,42.06640,-75.00183,13273.3,-535.2,714.4,-420.4
3517.000000,1,42.06529,-75.00486,13252.4,-534.9,713.9,-421.5
3518.000000,1,42.06419,-75.00789,13231.5,-534.6,713.5,-422.6
3519.000000,1,42.06309,-75.01092,13210.6,-534.2,713,-423.7
3520.000000,1,42.06198,-75.01395,13189.7,-533.9,712.6,-424.9
3521.000000,1,42.06088,-75.01698,13168.8,-533.5,712.1,-426
3522.000000,1,42.05978,-75.02001,13147.9,-533.2,711.6,-427.1
3523.000000,1,42.05867,-75.02304,13127,-532.9,711.2,-428.2
3524.000000,1,42.05757,-75.02607,13106,-532.5,710.7,-429.3
3525.000000,1,42.05647,-75.02910,13085.1,-532.2,710.3,-430.5
3526.000000,1,42.05537,-75.03213,13064.2,-531.8,709.8,-431.6
3527.000000,1,42.05426,-75.03517,13043.3,-531.5,709.4,-432.7
3528.000000,1,42.05316,-75.03820,13022.4,-531.1,708.9,-433.8
3529.000000,1,42.05206,-75.04123,13001.5,-530.8,708.4,-434.9
3530.000000,1,42.05096,-75.04426,12980.6,-530.5,708,-436
3531.000000,1,42.04986,-75.04729,12959.7,-530.1,707.5,-437.2
3532.000000,1,42.04875,-75.05033,12938.8,-529.8,707,-438.3
3533.000000,1,42.04765,-75.05336,12917.8,-529.4,706.6,-439.4
3534.000000,1,42.04655,-75.05639,12896.9,-529.1,706.1,-440.5
3535.000000,1,42.04545,-75.05943,12876,-528.7,705.6,-441.6
3536.000000,1,42.04435,-75.06246,12855.1,-528.4,705.2,-442.7
3537.000000,1,42.04325,-75.06549,12834.2,-528,704.7,-443.8
3538.000000,1,42.04215,-75.06853,12813.3,-527.6,704.2,-445
3539.000000,1,42.04105,-75.07156,12792.4,-527.3,703.8,-446.1
3540.000000,1,42.03995,-75.07460,12771.5,-526.9,703.3,-447.2
3541.000000,1,42.03885,-75.07763,12750.5,-526.6,702.8,-448.3
3542.000000,1,42.03775,-75.08066,12729.6,-526.2,702.3,-449.4
3543.000000,1,42.03665,-75.08370,12708.7,-525.9,701.9,-450.5
3544.000000,1,42.03555,-75.08673,12687.8,-525.5,701.4,-451.6
3545.000000,1,42.03445,-75.08977,12666.9,-525.1,700.9,-452.7
3546.000000,1,42.03335,-75.09280,12646,-524.8,700.4,-453.8
3547.000000,1,42.03225,-75.09584,12625.1,-524.4,699.9,-455
3548.000000,1,42.03115,-75.09888,12604.2,-524.1,699.4,-456.1
3549.000000,1,42.03005,-75.10191,12583.3,-523.7,699,-457.2
3550.000000,1,42.02895,-75.10495,12562.4,-523.3,698.5,-458.3
3551.000000,1,42.02785,-75.10798,12541.4,-523,698,-459.4
3552.000000,1,42.02676,-75.11102,12520.5,-522.6,697.5,-460.5
3553.000000,1,42.02566,-75.11406,12499.6,-522.2,697,-461.6
3554.000000,1,42.02456,-75.11709,12478.7,-521.8,696.5,-462.8
3555.000000,1,42.02346,-75.12013,12457.8,-521.5,696,-463.9
3556.000000,1,42.02236,-75.12317,12436.9,-521.1,695.5,-465
3557.000000,1,42.02127,-75.12621,12416,-520.7,695,-466.1
3558.000000,1,42.02017,-75.12924,12395.1,-520.3,694.5,-467.2
3559.000000,1,42.01907,-75.13228,12374.2,-520,694,-468.4
3560.000000,1,42.01798,-75.13532,12353.3,-519.6,693.5,-469.5
3561.000000,1,42.01688,-75.13836,12332.3,-519.2,693,-470.6
3562.000000,1,42.01578,-75.14140,12311.4,-518.8,692.5,-471.7
3563.000000,1,42.01469,-75.14444,12290.5,-518.4,692,-472.9
3564.000000,1,42.01359,-75.14747,12269.6,-518.1,691.4,-474
3565.000000,1,42.01249,-75.15051,12248.7,-517.7,690.9,-475.1
3566.000000,1,42.01140,-75.15355,12227.8,-517.3,690.4,-476.3
3567.000000,1,42.01030,-75.15659,12206.9,-516.9,689.9,-477.4
3568.000000,1,42.00920,-75.15963,12186,-516.5,689.4,-478.5
3569.000000,1,42.00811,-75.16267,12165.1,-516.1,688.8,-479.7
3570.000000,1,42.00701,-75.16571,12144.2,-515.7,688.3,-480.8
3571.000000,1,42.00592,-75.16875,12123.3,-515.3,687.8,-482
3572.000000,1,42.00482,-75.17179,12102.4,-514.9,687.2,-483.1
3573.000000,1,42.00373,-75.17483,12081.5,-514.5,686.7,-484.2
3574.000000,1,42.00263,-75.17787,12060.6,-514.1,686.2,-485.4
3575.000000,1,42.00154,-75.18092,12039.7,-513.7,685.6,-486.5
3576.000000,1,42.00044,-75.18396,12018.7,-513.3,685.1,-487.7
3577.000000,1,41.99935,-75.18700,11997.8,-512.9,684.6,-488.8
3578.000000,1,41.99826,-75.19004,11976.9,-512.5,684,-490
3579.000000,1,41.99716,-75.19308,11956,-512.1,683.5,-491.2
3580.000000,1,41.99607,-75.19612,11935.1,-511.7,682.9,-492.3
3581.000000,1,41.99497,-75.19917,11914.2,-511.2,682.4,-493.5
3582.000000,1,41.99388,-75.20221,11893.3,-510.8,681.8,-494.6
3583.000000,1,41.99279,-75.20525,11872.4,-510.4,681.2,-495.8
3584.000000,1,41.99169,-75.20829,11851.5,-510,680.7,-497
3585.000000,1,41.99060,-75.21134,11830.6,-509.6,680.1,-498.1
3586.000000,1,41.98951,-75.21438,11809.7,-509.1,679.6,-499.3
3587.000000,1,41.98842,-75.21742,11788.8,-508.7,679,-500.5
3588.000000,1,41.98732,-75.22047,11767.9,-508.3,678.4,-501.7
3589.000000,1,41.98623,-75.22351,11747,-507.9,677.8,-502.8
3590.000000,1,41.98514,-75.22656,11726.1,-507.4,677.3,-504
3591.000000,1,41.98405,-75.22960,11705.2,-507,676.7,-505.2
3592.000000,1,41.98296,-75.23265,11684.3,-506.6,676.1,-506.4
3593.000000,1,41.98187,-75.23569,11663.4,-506.1,675.5,-507.6
3594.000000,1,41.98078,-75.23874,11642.5,-505.7,675,-508.7
3595.000000,1,41.97968,-75.24178,11621.6,-505.3,674.4,-509.9
3596.000000,1,41.97859,-75.24483,11600.7,-504.8,673.8,-511.1
3597.000000,1,41.97750,-75.24788,11579.8,-504.4,673.2,-512.3
3598.000000,1,41.97641,-75.25092,11558.9,-503.9,672.6,-513.5
3599.000000,1,41.97532,-75.25397,11538,-503.5,672,-514.7
3600.000000,1,41.97423,-75.25702,11517.1,-503,671.4,-515.8
3601.000000,1,41.97315,-75.26006,11496.2,-502.6,670.8,-517
3602.000000,1,41.97206,-75.26311,11475.3,-502.2,670.2,-518.2
3603.000000,1,41.97097,-75.26616,11454.4,-501.7,669.6,-519.4
3604.000000,1,41.96988,-75.26921,11433.5,-501.3,669,-520.6
3605.000000,1,41.96879,-75.27226,11412.6,-500.8,668.4,-521.8
3606.000000,1,41.96770,-75.27531,11391.7,-500.3,667.8,-522.9
3607.000000,1,41.96662,-75.27836,11370.8,-499.9,667.2,-524.1
3608.000000,1,41.96553,-75.28140,11349.9,-499.4,666.6,-525.3
3609.000000,1,41.96444,-75.28445,11329,-499,666,-526.5
3610.000000,1,41.96336,-75.28751,11308.1,-498.5,665.4,-527.7
3611.000000,1,41.96227,-75.29056,11287.2,-498.1,664.8,-528.9
3612.000000,1,41.96118,-75.29361,11266.3,-497.6,664.1,-530.1
3613.000000,1,41.96010,-75.29666,11245.4,-497.1,663.5,-531.2
3614.000000,1,41.95901,-75.29971,11224.5,-496.7,662.9,-532.4
3615.000000,1,41.95793,-75.30276,11203.6,-496.2,662.3,-533.6
3616.000000,1,41.95684,-75.30582,11182.7,-495.7,661.7,-534.8
3617.000000,1,41.95576,-75.30887,11161.8,-495.3,661,-536
3618.000000,1,41.95468,-75.31192,11140.9,-494.8,660.4,-537.2
3619.000000,1,41.95359,-75.31498,11120,-494.3,659.8,-538.3
3620.000000,1,41.95251,-75.31803,11099.1,-493.9,659.2,-539.5
3621.000000,1,41.95143,-75.32109,11078.2,-493.4,658.5,-540.7
3622.000000,1,41.95035,-75.32414,11057.3,-492.9,657.9,-541.9
3623.000000,1,41.94926,-75.32720,11036.5,-492.5,657.3,-543
3624.000000,1,41.94818,-75.33025,11015.6,-492,656.6,-544.2
3625.000000,1,41.94710,-75.33331,10994.7,-491.5,656,-545.4
3626.000000,1,41.94602,-75.33637,10973.8,-491,655.4,-546.6
3627.000000,1,41.94494,-75.33942,10952.9,-490.6,654.7,-547.7
3628.000000,1,41.94386,-75.34248,10932,-490.1,654.1,-548.9
3629.000000,1,41.94278,-75.34554,10911.1,-489.6,653.5,-550.1
3630.000000,1,41.94170,-75.34860,10890.2,-489.1,652.8,-551.2
3631.000000,1,41.94062,-75.35166,10869.3,-488.6,652.2,-552.4
3632.000000,1,41.93954,-75.35472,10848.4,-488.2,651.5,-553.5
3633.000000,1,41.93847,-75.35778,10827.5,-487.7,650.9,-554.7
3634.000000,1,41.93739,-75.36084,10806.6,-487.2,650.2,-555.9
3635.000000,1,41.93631,-75.36390,10785.7,-486.7,649.6,-557
3636.000000,1,41.93524,-75.36696,10764.8,-486.2,649,-558.2
3637.000000,1,41.93416,-75.37002,10743.9,-485.8,648.3,-559.3
3638.000000,1,41.93308,-75.37308,10723,-485.3,647.7,-560.5
3639.000000,1,41.93201,-75.37614,10702.1,-484.8,647,-561.6
3640.000000,1,41.93093,-75.37921,10681.2,-484.3,646.4,-562.7
3641.000000,1,41.92986,-75.38227,10660.3,-483.8,645.7,-563.9
3642.000000,1,41.92879,-75.38534,10639.4,-483.3,645.1,-565
3643.000000,1,41.92771,-75.38840,10618.5,-482.9,644.4,-566.2
3644.000000,1,41.92664,-75.39147,10597.6,-482.4,643.8,-567.3
3645.000000,1,41.92557,-75.39453,10576.7,-481.9,643.1,-568.4
3646.000000,1,41.92449,-75.39760,10555.8,-481.4,642.5,-569.5
3647.000000,1,41.92342,-75.40067,10534.9,-480.9,641.8,-570.7
3648.000000,1,41.92235,-75.40373,10514,-480.4,641.2,-571.8
3649.000000,1,41.92128,-75.40680,10493.1,-479.9,640.5,-572.9
3650.000000,1,41.92021,-75.40987,10472.2,-479.5,639.9,-574
3651.000000,1,41.91914,-75.41294,10451.3,-479,639.2,-575.1
3652.000000,1,41.91807,-75.41601,10430.4,-478.5,638.6,-576.2
3653.000000,1,41.91701,-75.41908,10409.5,-478,637.9,-577.3
3654.000000,1,41.91594,-75.42215,10388.6,-477.5,637.3,-578.4
3655.000000,1,41.91487,-75.42522,10367.7,-477,636.6,-579.5
3656.000000,1,41.91380,-75.42829,10346.8,-476.5,636,-580.6
3657.000000,1,41.91274,-75.43137,10325.9,-476.1,635.3,-581.7
3658.000000,1,41.91167,-75.43444,10305,-475.6,634.7,-582.8
3659.000000,1,41.91061,-75.43751,10284.1,-475.1,634,-583.9
3660.000000,1,41.90954,-75.44059,10263.2,-474.6,633.4,-585
3661.000000,1,41.90848,-75.44366,10242.3,-474.1,632.7,-586
3662.000000,1,41.90742,-75.44674,10221.4,-473.6,632.1,-587.1
3663.000000,1,41.90635,-75.44981,10200.5,-473.1,631.4,-588.2
3664.000000,1,41.90529,-75.45289,10179.6,-472.7,630.8,-589.2
3665.000000,1,41.90423,-75.45597,10158.7,-472.2,630.1,-590.3
3666.000000,1,41.90317,-75.45904,10137.8,-471.7,629.5,-591.3
3667.000000,1,41.90211,-75.46212,10116.9,-471.2,628.9,-592.4
3668.000000,1,41.90105,-75.46520,10096,-470.7,628.2,-593.4
3669.000000,1,41.89999,-75.46828,10075.1,-470.3,627.6,-594.5
3670.000000,1,41.89893,-75.47136,10054.2,-469.8,626.9,-595.5
3671.000000,1,41.89787,-75.47444,10033.3,-469.3,626.3,-596.6
3672.000000,1,41.89681,-75.47753,10012.4,-468.8,625.6,-597.6
3673.000000,1,41.89576,-75.48061,9991.5,-468.3,625,-598.6
3674.000000,1,41.89470,-75.48369,9970.59,-467.9,624.4,-599.6
3675.000000,1,41.89364,-75.48678,9949.69,-467.4,623.7,-600.6
3676.000000,1,41.89259,-75.48986,9928.78,-466.9,623.1,-601.6
3677.000000,1,41.89154,-75.49295,9907.88,-466.4,622.4,-602.7
3678.000000,1,41.89048,-75.49603,9886.98,-466,621.8,-603.7
3679.000000,1,41.88943,-75.49912,9866.07,-465.5,621.2,-604.7
3680.000000,1,41.88838,-75.50220,9845.17,-465,620.5,-605.6
3681.000000,1,41.88732,-75.50529,9824.26,-464.5,619.9,-606.6
3682.000000,1,41.88627,-75.50838,9803.35,-464.1,619.3,-607.6
3683.000000,1,41.88522,-75.51147,9782.45,-463.6,618.6,-608.6
3684.000000,1,41.88417,-75.51456,9761.54,-463.1,618,-609.6
3685.000000,1,41.88312,-75.51765,9740.64,-462.6,617.4,-610.6
3686.000000,1,41.88207,-75.52074,9719.73,-462.2,616.7,-611.5
3687.000000,1,41.88103,-75.52383,9698.82,-461.7,616.1,-612.5
3688.000000,1,41.87998,-75.52692,9677.92,-461.2,615.5,-613.5
3689.000000,1,41.87893,-75.53002,9657.01,-460.8,614.8,-614.4
3690.000000,1,41.87788,-75.53311,9636.1,-460.3,614.2,-615.4
3691.000000,1,41.87684,-75.53621,9615.2,-459.8,613.6,-616.3
3692.000000,1,41.87579,-75.53930,9594.29,-459.4,613,-617.3
3693.000000,1,41.87475,-75.54240,9573.38,-458.9,612.3,-618.2
3694.000000,1,41.87371,-75.54549,9552.47,-458.4,611.7,-619.2
3695.000000,1,41.87266,-75.54859,9531.56,-458,611.1,-620.1
3696.000000,1,41.87162,-75.55169,9510.66,-457.5,610.4,-621
3697.000000,1,41.87058,-75.55479,9489.75,-457,609.8,-622
3698.000000,1,41.86954,-75.55788,9468.84,-456.6,609.2,-622.9
3699.000000,1,41.86850,-75.56098,9447.93,-456.1,608.6,-623.8
3700.000000,1,41.86746,-75.56408,9427.02,-455.6,607.9,-624.8
3701.000000,1,41.86642,-75.56719,9406.11,-455.2,607.3,-625.7
3702.000000,1,41.86538,-75.57029,9385.2,-454.7,606.7,-626.6
3703.000000,1,41.86434,-75.57339,9364.29,-454.2,606.1,-627.5
3704.000000,1,41.86330,-75.57649,9343.39,-453.7,605.4,-628.4
3705.000000,1,41.86226,-75.57960,9322.48,-453.3,604.8,-629.4
3706.000000,1,41.86123,-75.58270,9301.57,-452.8,604.2,-630.3
3707.000000,1,41.86019,-75.58581,9280.66,-452.3,603.5,-631.2
3708.000000,1,41.85916,-75.58891,9259.75,-451.9,602.9,-632.1
3709.000000,1,41.85812,-75.59202,9238.84,-451.4,602.3,-633
3710.000000,1,41.85709,-75.59512,9217.93,-450.9,601.7,-633.9
3711.000000,1,41.85606,-75.59823,9197.02,-450.5,601,-634.8
3712.000000,1,41.85502,-75.60134,9176.11,-450,600.4,-635.7
3713.000000,1,41.85399,-75.60445,9155.2,-449.5,599.8,-636.6
3714.000000,1,41.85296,-75.60756,9134.29,-449.1,599.1,-637.5
3715.000000,1,41.85193,-75.61067,9113.38,-448.6,598.5,-638.4
3716.000000,1,41.85090,-75.61378,9092.47,-448.1,597.9,-639.3
3717.000000,1,41.84987,-75.61689,9071.56,-447.7,597.2,-640.2
3718.000000,1,41.84884,-75.62000,9050.65,-447.2,596.6,-641.1
3719.000000,1,41.84781,-75.62312,9029.74,-446.7,596,-642
3720.000000,1,41.84678,-75.62623,9008.83,-446.2,595.4,-642.9
3721.000000,1,41.84576,-75.62934,8987.92,-445.8,594.7,-643.8
3722.000000,1,41.84473,-75.63246,8967.01,-445.3,594.1,-644.7
3723.000000,1,41.84370,-75.63557,8946.1,-444.8,593.4,-645.5
3724.000000,1,41.84268,-75.63869,8925.19,-444.4,592.8,-646.4
3725.000000,1,41.84165,-75.64181,8904.28,-443.9,592.2,-647.3
3726.000000,1,41.84063,-75.64492,8883.37,-443.4,591.5,-648.2
3727.000000,1,41.83961,-75.64804,8862.46,-442.9,590.9,-649.1
3728.000000,1,41.83858,-75.65116,8841.55,-442.5,590.2,-650
3729.000000,1,41.83756,-75.65428,8820.64,-442,589.6,-650.9
3730.000000,1,41.83654,-75.65740,8799.73,-441.5,589,-651.7
3731.000000,1,41.83552,-75.66052,8778.82,-441,588.3,-652.6
3732.000000,1,41.83450,-75.66364,8757.91,-440.5,587.7,-653.5
3733.000000,1,41.83348,-75.66676,8737,-440.1,587,-654.4
3734.000000,1,41.83246,-75.66989,8716.09,-439.6,586.4,-655.3
3735.000000,1,41.83144,-75.67301,8695.18,-439.1,585.7,-656.2
3736.000000,1,41.83042,-75.67614,8674.27,-438.6,585.1,-657
3737.000000,1,41.82941,-75.67926,8653.36,-438.1,584.4,-657.9
3738.000000,1,41.82839,-75.68239,8632.45,-437.6,583.8,-658.8
3739.000000,1,41.82737,-75.68551,8611.54,-437.1,583.1,-659.7
3740.000000,1,41.82636,-75.68864,8590.63,-436.7,582.5,-660.6
3741.000000,1,41.82534,-75.69177,8569.72,-436.2,581.8,-661.4
3742.000000,1,41.82433,-75.69489,8548.81,-435.7,581.1,-662.3
3743.000000,1,41.82332,-75.69802,8527.9,-435.2,580.5,-663.2
3744.000000,1,41.82230,-75.70115,8506.99,-434.7,579.8,-664.1
3745.000000,1,41.82129,-75.70428,8486.08,-434.2,579.1,-665
3746.000000,1,41.82028,-75.70741,8465.17,-433.7,578.5,-665.9
3747.000000,1,41.81927,-75.71054,8444.27,-433.2,577.8,-666.7
3748.000000,1,41.81826,-75.71368,8423.36,-432.7,577.1,-667.6
3749.000000,1,41.81725,-75.71681,8402.45,-432.2,576.5,-668.5
3750.000000,1,41.81624,-75.71994,8381.54,-431.7,575.8,-669.4
3751.000000,1,41.81523,-75.72308,8360.63,-431.2,575.1,-670.3
3752.000000,1,41.81422,-75.72621,8339.72,-430.7,574.4,-671.2
3753.000000,1,41.81321,-75.72935,8318.82,-430.2,573.7,-672.1
3754.000000,1,41.81221,-75.73248,8297.91,-429.7,573.1,-673
3755.000000,1,41.81120,-75.73562,8277,-429.1,572.4,-673.9
3756.000000,1,41.81020,-75.73876,8256.09,-428.6,571.7,-674.8
3757.000000,1,41.80919,-75.74189,8235.19,-428.1,571,-675.6
3758.000000,1,41.80819,-75.74503,8214.28,-427.6,570.3,-676.5
3759.000000,1,41.80718,-75.74817,8193.37,-427.1,569.6,-677.4
3760.000000,1,41.80618,-75.75131,8172.47,-426.6,568.9,-678.3
3761.000000,1,41.80518,-75.75445,8151.56,-426,568.2,-679.2
3762.000000,1,41.80417,-75.75759,8130.65,-425.5,567.5,-680.1
3763.000000,1,41.80317,-75.76073,8109.75,-425,566.8,-681
3764.000000,1,41.80217,-75.76388,8088.84,-424.5,566.1,-682
3765.000000,1,41.80117,-75.76702,8067.94,-423.9,565.3,-682.9
3766.000000,1,41.80017,-75.77016,8047.03,-423.4,564.6,-683.8
3767.000000,1,41.79917,-75.77331,8026.13,-422.9,563.9,-684.7
3768.000000,1,41.79818,-75.77645,8005.22,-422.3,563.2,-685.6
3769.000000,1,41.79718,-75.77960,7984.32,-421.8,562.5,-686.5
3770.000000,1,41.79618,-75.78275,7963.41,-421.2,561.7,-687.4
3771.000000,1,41.79519,-75.78589,7942.51,-420.7,561,-688.3
